symbol,name,sector,event_day_return,model_predicted,actual_post_event
PPG,PPG Industries,Materials,-0.03352168849724986,-5.3268898298173075e-05,-0.0013409805958611125
CTSH,Cognizant,Information Technology,-0.031156039001128708,-5.273503824532867e-05,0.027500661990448257
PANW,Palo Alto Networks,Information Technology,-0.038085277270471264,-5.150345370887063e-05,0.07587647028742518
BLK,BlackRock,Financials,-0.018202019226129,-5.121885286527726e-05,0.028561637537539333
CTAS,Cintas,Industrials,-0.022625735574213147,-4.9826061988207855e-05,0.01422595048813324
BK,BNY Mellon,Financials,-0.027302066059867902,-4.85327273010269e-05,0.03188598582252442
ADSK,Autodesk,Information Technology,-0.024722841106696074,-4.7993606771273443e-05,0.058380878924793454
MAS,Masco,Industrials,-0.02089167087344448,-4.738957179685851e-05,-0.007656545749096098
NDAQ,"Nasdaq, Inc.",Financials,-0.03748731862748228,-4.612235555134146e-05,0.054982265697238075
DD,DuPont,Materials,-0.01631023288792629,-4.531539645452029e-05,0.008697903892850618
AOS,A. O. Smith,Industrials,-0.009143691509417528,-4.483283015456234e-05,-0.01430875043022839
EXPE,Expedia Group,Consumer Discretionary,-0.029614210330307957,-4.3887127769190425e-05,0.0508606414937915
HSIC,Henry Schein,Health Care,-0.0207718258592662,-4.378670834499959e-05,-0.02033171813904524
MCO,Moody's Corporation,Financials,-0.04534722256452583,-4.2382971097913354e-05,0.04358698749093671
STLD,Steel Dynamics,Materials,0.001071360465779823,-4.211502873890322e-05,-0.009933133067509415
EA,Electronic Arts,Communication Services,-0.022628752342137487,-4.157932083292562e-05,0.010392514008215623
TROW,T. Rowe Price,Financials,-0.03158203265000367,-4.0754053538531196e-05,0.016154037108390414
PLD,Prologis,Real Estate,-0.04150107365786786,-3.496788544582619e-05,0.02531984949639709
SPG,Simon Property Group,Real Estate,-0.020193142925294675,-3.278042266647938e-05,0.046906736672846
WAB,Wabtec,Industrials,-0.020650715220963466,-3.2511185292831135e-05,0.032916792931598646
HST,Host Hotels & Resorts,Real Estate,-0.017435139032100713,-3.208464394566404e-05,0.01928511079195304
GOOGL,Alphabet Inc. (Class A),Communication Services,-0.04548062484943148,-3.206206329595647e-05,0.017306207117350127
SYK,Stryker Corporation,Health Care,-0.04825635843606611,-3.204516662916146e-05,0.03131432002252464
GOOG,Alphabet Inc. (Class C),Communication Services,-0.04717634778472984,-3.1915560185117465e-05,0.01972458381761701
HPQ,HP Inc.,Information Technology,-0.029188089183866273,-3.1661699546938586e-05,0.008210442858708467
BLDR,Builders FirstSource,Industrials,-0.01656764271442115,-3.0047793251976193e-05,0.02311859991215877
CPAY,Corpay,Financials,-0.03324945353137475,-2.955655615304937e-05,0.07398702547168502
IEX,IDEX Corporation,Industrials,-0.009887762090131333,-2.8945302096627548e-05,0.01369269175002065
BG,Bunge Global,Consumer Staples,-0.03106065262815867,-2.7562412733625686e-05,0.020540057617091278
LEN,Lennar,Consumer Discretionary,-0.023605691440800283,-2.7229097884961787e-05,-0.006004163537420008
WDAY,"Workday, Inc.",Information Technology,-0.03365122234353316,-2.5209978812348477e-05,0.021099502776674075
FTNT,Fortinet,Information Technology,-0.020018522913784306,-2.4808108294666366e-05,0.21505897944687224
GWW,W. W. Grainger,Industrials,-0.002943049512521504,-2.441118954409251e-05,0.02315123527227501
VRTX,Vertex Pharmaceuticals,Health Care,-0.03613843920230916,-2.4211457214736583e-05,-0.023228026326457363
ALLE,Allegion,Industrials,-0.013914298767444452,-2.4145508837297814e-05,0.013296697903862894
LH,Labcorp,Health Care,-0.03198921794109301,-2.377312305705245e-05,-0.016898326604796336
SCHW,Charles Schwab Corporation,Financials,-0.017505346613224233,-2.3355259821756065e-05,0.007835632893673356
FAST,Fastenal,Industrials,-0.013463317450996295,-2.3148909674156063e-05,-0.003469795705344638
FISV,Fiserv,Financials,-0.026460747894639158,-2.2900754526074403e-05,0.03417066641402854
NDSN,Nordson Corporation,Industrials,-0.027638401411105826,-2.2730085814386732e-05,0.0027645425567074233
PHM,PulteGroup,Consumer Discretionary,-0.03434195159268896,-2.2475710192025598e-05,-0.01002083127164059
DHI,D. R. Horton,Consumer Discretionary,-0.022144060451031095,-2.2272842484450692e-05,-0.005772730841278061
MSCI,MSCI Inc.,Financials,-0.04241716647320061,-2.2215993110906665e-05,0.025398115380788962
UHS,Universal Health Services,Health Care,-0.010419369508670914,-2.1324118489793706e-05,0.03447001136891533
ELV,Elevance Health,Health Care,-0.022066600831410106,-2.0884248035689435e-05,0.005771568747952438
BIIB,Biogen,Health Care,-0.035989550329506986,-2.037826002022214e-05,0.028228320853554503
GL,Globe Life,Financials,-0.02539964647326521,-2.03360612610454e-05,0.029789957964904155
CMCSA,Comcast,Communication Services,-0.018209840832337107,-1.96330915145952e-05,0.004329364048801323
SHW,Sherwin-Williams,Materials,-0.023779502553646234,-1.9441499537852434e-05,0.010619085047789046
CARR,Carrier Global,Industrials,-0.00689981490039691,-1.9415218750690572e-05,0.01452819774833027
CF,CF Industries,Materials,-0.0049287527444219735,-1.9209120270077584e-05,0.08759445837669981
CVX,Chevron Corporation,Energy,-0.02653528922574085,-1.8820552437654676e-05,-0.0011759309739608446
AMCR,Amcor,Materials,-0.02210566384526962,-1.8598110673494092e-05,0.030624491514250195
ISRG,Intuitive Surgical,Health Care,-0.026428516744606334,-1.8121192783981136e-05,0.0568247395792888
TDG,TransDigm Group,Industrials,-0.0023290631497488545,-1.7136652054561333e-05,0.017758730054712773
UNP,Union Pacific Corporation,Industrials,-0.02148167600815018,-1.6929530868921732e-05,0.023854154166515134
SNA,Snap-on,Industrials,-0.020074318670254405,-1.678902571943723e-05,0.008992047292028595
ARE,Alexandria Real Estate Equities,Real Estate,-0.010820590002992675,-1.6602693628317846e-05,0.010114609241185587
PKG,Packaging Corporation of America,Materials,-0.025801504343528382,-1.63456999619692e-05,0.02620825133248655
EPAM,EPAM Systems,Information Technology,-0.03278187427589793,-1.5539429424323613e-05,-0.0563937630713444
POOL,Pool Corporation,Consumer Discretionary,-0.010124858605256496,-1.5382368682948147e-05,0.0025694622677268006
UPS,United Parcel Service,Industrials,-0.01605828160403519,-1.5304662237285342e-05,0.0015065122393055908
EW,Edwards Lifesciences,Health Care,-0.002139407799320484,-1.5098233573300478e-05,0.041783642618334914
TPR,"Tapestry, Inc.",Consumer Discretionary,-0.033874390414567364,-1.481409803292166e-05,0.028615436754003437
DG,Dollar General,Consumer Staples,0.010634943228943474,-1.4579117707983382e-05,-0.039165490064599545
GPC,Genuine Parts Company,Consumer Discretionary,-0.02969541745595694,-1.4469118191975097e-05,0.0010111712420338426
TSCO,Tractor Supply,Consumer Discretionary,0.01328312772299346,-1.4218949750803875e-05,0.01845062437792542
RTX,RTX Corporation,Industrials,-0.010966849863291406,-1.3904311165065156e-05,-0.0006079679164883844
DPZ,Domino's,Consumer Discretionary,0.0005126173446527912,-1.3691176589206118e-05,0.01935847306991837
AME,Ametek,Industrials,0.012685989981461167,-1.3194333832124033e-05,0.02653725711949022
MOS,Mosaic Company (The),Materials,-0.03191364493938852,-1.3132609635458035e-05,0.011248640962695839
NFLX,Netflix,Communication Services,-0.02489835506640183,-1.2526246719755945e-05,0.05176516220709146
BXP,"BXP, Inc.",Real Estate,-0.01930968387405868,-1.2043468449584655e-05,0.04613913095455088
DECK,Deckers Brands,Consumer Discretionary,-0.017309976769940234,-1.0969869338386852e-05,0.03857695543993634
FTV,Fortive,Industrials,-0.011757948838903413,-1.0671463848473794e-05,0.01831143614819965
APTV,Aptiv,Consumer Discretionary,-0.007351305276842151,-9.84842788860107e-06,-0.0026075677300170536
VLTO,Veralto,Industrials,-0.0275606733692924,-9.174858991877266e-06,0.050194553998366837
NUE,Nucor,Materials,-0.0035149823421220176,-8.387878153958455e-06,-0.03288952018130028
BKNG,Booking Holdings,Consumer Discretionary,0.016479201362424502,-8.040894923438063e-06,0.003369718539385804
DVA,DaVita,Health Care,-0.0299007507439058,-7.93909649665054e-06,0.025303046031206575
FFIV,"F5, Inc.",Information Technology,-0.02558631936348717,-7.817503008321222e-06,0.011740189995547354
BSX,Boston Scientific,Health Care,-0.02088779216778423,-7.703443916431757e-06,0.03488339589490073
LII,Lennox International,Industrials,-0.005330670182549814,-7.69048717059674e-06,0.040901213096170126
GNRC,Generac,Industrials,-0.0040679103272479545,-7.271263723614327e-06,-0.005355481252507656
BEN,Franklin Resources,Financials,-0.019382252959360018,-7.188393640019762e-06,0.022120732014419744
LDOS,Leidos,Industrials,-0.01895550531193768,-6.718737450897542e-06,0.011984813774473952
HII,Huntington Ingalls Industries,Industrials,-0.028189401148055945,-6.573980573344562e-06,0.0020678641067856073
REGN,Regeneron Pharmaceuticals,Health Care,-0.010132572582024794,-5.398027496248476e-06,0.038519315884118145
OKE,Oneok,Energy,-0.019523148005973563,-5.261986382004599e-06,0.08189992163781508
ADBE,Adobe Inc.,Information Technology,-0.03254780487283376,-5.007845081192519e-06,0.04025319873520839
STE,Steris,Health Care,-0.019563515402534024,-4.814249682512312e-06,0.007454228311211009
BAX,Baxter International,Health Care,-0.018023642289780376,-4.768742298984413e-06,0.07719626635879921
SW,Smurfit Westrock,Materials,-0.04253872042118908,-4.571688948857713e-06,-0.018399931906250392
EQIX,Equinix,Real Estate,-0.048787759182394336,-4.507183738559164e-06,0.05228983984715585
TRGP,Targa Resources,Energy,-0.021050152249454397,-4.5025713193921e-06,0.06692611597866363
CTRA,Coterra,Energy,-0.036321609311850536,-4.430626712443484e-06,0.03133201673911298
APD,Air Products,Materials,-0.01167425070498179,-4.258395006502275e-06,0.0026536780115305907
NEM,Newmont,Materials,-0.03098425527717337,-4.2089493797556645e-06,0.014355443074521761
ROST,Ross Stores,Consumer Discretionary,-0.03025955891483499,-4.075564279545433e-06,0.02295961043919653
ODFL,Old Dominion,Industrials,-0.0044173477568942455,-4.053672300559484e-06,0.008917215091771043
IRM,Iron Mountain,Real Estate,-0.02236853070252201,-4.042084388934804e-06,0.028721958058009915
BBY,Best Buy,Consumer Discretionary,-0.026202378658346643,-3.957619393415306e-06,0.028627727288381095
ALB,Albemarle Corporation,Materials,-0.0407070906526342,-3.934415639428637e-06,-0.020442097417935116
HAL,Halliburton,Energy,-0.029986397062380914,-3.901034776642193e-06,0.01127039136581957
FDX,FedEx,Industrials,-0.03201581717119491,-3.8462529612888965e-06,-0.01591585141843639
MLM,Martin Marietta Materials,Materials,-0.02836139101349946,-3.7614527558179117e-06,-0.024521519273185716
VMC,Vulcan Materials Company,Materials,-0.03402592752414132,-3.6803550407881217e-06,-0.04407561659517376
DOW,Dow Inc.,Materials,-0.019414407477922092,-3.617086460896622e-06,0.03202437987880573
EQT,EQT Corporation,Energy,-0.044034382215184055,-3.473937012489899e-06,0.029664528579922904
CDW,CDW Corporation,Information Technology,-0.015269554097320334,-3.347378834120376e-06,0.02692405245540781
MRNA,Moderna,Health Care,-0.033232692457361275,-3.3345624806881974e-06,0.006782910468618869
NSC,Norfolk Southern,Industrials,-0.015442607575249533,-3.1611383385384394e-06,0.009757088524182606
CVS,CVS Health,Health Care,-0.02578474159894425,-3.1599152800010444e-06,0.0006915589347134439
UNH,UnitedHealth Group,Health Care,-0.03426793580794079,-3.104687674143532e-06,-0.006548452371408096
TMO,Thermo Fisher Scientific,Health Care,-0.029102736782824726,-3.002169584853109e-06,0.0033553766396188477
CHTR,Charter Communications,Communication Services,-0.026227994932964068,-3.0014229232648054e-06,0.001209728619788554
CNC,Centene Corporation,Health Care,-0.008487654438629075,-3.000413627950498e-06,-0.02497682895362134
WYNN,Wynn Resorts,Consumer Discretionary,-0.043239190562518584,-2.897935423451372e-06,0.04128420104618438
IP,International Paper,Materials,-0.0334211781950698,-2.8183924280809328e-06,0.009408522465289273
EXE,Expand Energy,Energy,-0.018533325089323795,-2.803478824619449e-06,0.0185333250893238
HUM,Humana,Health Care,-0.020364333968620373,-2.6015958418520138e-06,-0.016898072617316778
INCY,Incyte,Health Care,-0.039065633211873556,-2.537586745137052e-06,-0.0035547173135282058
CRL,Charles River Laboratories,Health Care,-0.03130695771209861,-2.511868105949688e-06,-0.11438225295038332
EOG,EOG Resources,Energy,0.0016258461987172575,-2.500743143235781e-06,0.029372561462919403
JBHT,J.B. Hunt,Industrials,-0.01608321287660142,-2.482269080909819e-06,0.01773235758098101
COP,ConocoPhillips,Energy,-0.011410328845790062,-2.4787710984988815e-06,0.034771477961496836
PTC,PTC Inc.,Information Technology,-0.022750359126239555,-2.4566676015422695e-06,0.013231176800573419
CSX,CSX Corporation,Industrials,-0.032203156787146275,-2.409050905451347e-06,0.037179095038450266
GPN,Global Payments,Financials,-0.03144515376816637,-2.331267391211492e-06,0.1160307405474909
OXY,Occidental Petroleum,Energy,-0.026176350862659757,-2.323692564838595e-06,0.04097863006338794
DHR,Danaher Corporation,Health Care,-0.02721422204824267,-2.215918709511205e-06,-0.0025283312600259886
DVN,Devon Energy,Energy,-0.03109332923901206,-2.173422810749406e-06,0.08389276129007661
TECH,Bio-Techne,Health Care,-0.03180897519565861,-2.1638454887028906e-06,-0.05682526857292003
FANG,Diamondback Energy,Energy,-0.020736242535491566,-2.1622008098465613e-06,0.06435974821970278
XYL,Xylem Inc.,Industrials,-0.03129512881072915,-1.9360654040951547e-06,0.017212483993022207
EBAY,eBay Inc.,Consumer Discretionary,-0.027784735059111047,-1.9258400006551394e-06,0.023147505966099203
APA,APA Corporation,Energy,-0.03560363331740679,-1.9061575021194556e-06,0.03069475382106232
PSX,Phillips 66,Energy,-0.01597619975501277,-1.9040848481532024e-06,0.02831010802896256
DLTR,Dollar Tree,Consumer Staples,-0.030916085648356625,-1.8707603534456113e-06,-0.01640322723648782
PCAR,Paccar,Industrials,-0.0260898219363962,-1.8186325310992841e-06,0.014578315798152284
CTVA,Corteva,Materials,-0.0052484164627877436,-1.7812803380099277e-06,0.00466653378929034
VLO,Valero Energy,Energy,-0.006211918792225109,-1.773927456350999e-06,0.02653459494505534
EFX,Equifax,Industrials,-0.021879948943613996,-1.7648138957263205e-06,0.008083280820811469
MPC,Marathon Petroleum,Energy,-0.015856386973103768,-1.721954255544444e-06,0.07201217584855578
CBRE,CBRE Group,Real Estate,-0.03465779597329506,-1.6235745456859683e-06,0.01913665021107702
PNR,Pentair,Industrials,-0.029381753706853374,-1.5170649148408012e-06,0.028543799138173634
SLB,Schlumberger,Energy,-0.026157089088332117,-1.489723165883018e-06,-0.0018293271748862396
IBM,IBM,Information Technology,-0.031202957246433467,-1.3863668711652404e-06,0.04948879261770412
LYB,LyondellBasell,Materials,-0.01957791149233894,-1.2737133454644784e-06,0.03857229112000498
RVTY,Revvity,Health Care,-0.02530318922245833,-1.2259715149260914e-06,-0.008858559968745666
MTD,Mettler Toledo,Health Care,-0.047436542630249934,-1.2230798579224907e-06,0.014931743920847472
BKR,Baker Hughes,Energy,-0.035021261428300136,-1.1007459785624485e-06,0.02590087077722657
RMD,ResMed,Health Care,-0.03624185756564539,0.0,-0.006932322284986832
SOLV,Solventum,Health Care,-0.020626592464367,0.0,0.04390950088629826
WST,West Pharmaceutical Services,Health Care,0.004386299753165944,0.0,-0.02886095969285402
SBUX,Starbucks,Consumer Discretionary,-0.026981643357864404,0.0,0.025266991752780563
OMC,Omnicom Group,Communication Services,-0.02320180397810212,0.0,0.040123088103360995
TDY,Teledyne Technologies,Information Technology,-0.02668404042560568,0.0,0.025806723212191504
MMM,3M,Industrials,-0.005043034581737389,0.0,0.004164264253822126
NKE,"Nike, Inc.",Consumer Discretionary,-0.03562230691987082,0.0,0.038051565224817854
NWS,News Corp (Class B),Communication Services,-0.030299724408830515,0.0,0.05288726302717449
PSKY,Paramount Skydance Corporation,Communication Services,-0.043666919096828315,0.0,-0.030860614406062407
NWSA,News Corp (Class A),Communication Services,-0.03442613428916228,0.0,0.052512624115037584
LLY,Lilly (Eli),Health Care,-0.0369727654933594,0.0,0.08650495851772225
LULU,Lululemon Athletica,Consumer Discretionary,-0.011078111323607257,0.0,0.03515044063140094
IQV,IQVIA,Health Care,-0.03420397370106539,0.0,0.010304159216661082
IDXX,Idexx Laboratories,Health Care,-0.02934035676516189,0.0,0.06142574841503666
J,Jacobs Solutions,Industrials,-0.01494530749115611,0.0,0.01508585702031495
HON,Honeywell,Industrials,-0.019732759011310507,0.0,0.0005505435379365518
GM,General Motors,Consumer Discretionary,-0.03008106973317869,0.0,0.06727245035498244
GRMN,Garmin,Consumer Discretionary,-0.04174460697986398,0.0,0.033402324474834044
HAS,Hasbro,Consumer Discretionary,-0.009658860988421251,0.0,0.01844445933233649
TKO,TKO Group Holdings,Communication Services,-0.003250437657280357,0.0,0.0839990746920072
TPL,Texas Pacific Land Corporation,Energy,-0.03475695622075146,0.0,0.0906398880312118
TTD,Trade Desk (The),Communication Services,0.0016836971756134839,0.0,0.05891254277867027
TGT,Target Corporation,Consumer Staples,-0.038827050678759335,0.0,0.0007469565346698839
LVS,Las Vegas Sands,Consumer Discretionary,-0.005268713453209705,0.0,0.05577084368647002
LYV,Live Nation Entertainment,Communication Services,-0.03514615755123314,0.0,0.0407220986954642
PODD,Insulet Corporation,Health Care,-0.030335866942098756,0.0,0.0471947177793932
GDDY,GoDaddy,Information Technology,-0.02931813679522191,0.0,0.06561019395906888
FOXA,Fox Corporation (Class A),Communication Services,-0.02579229727016663,0.0,0.0777552819506318
FOX,Fox Corporation (Class B),Communication Services,-0.024377334905878244,0.0,0.07496787607888145
TTWO,Take-Two Interactive,Communication Services,-0.029595600093492026,0.0,-0.0051030168090421026
F,Ford Motor Company,Consumer Discretionary,-0.03242421362333099,0.0,0.05780132699575044
FICO,Fair Isaac,Information Technology,-0.011665055206520778,0.0,0.08207241707987409
EXPD,Expeditors International,Industrials,-0.015056289034900562,0.0,-0.01805295603215877
GEHC,GE HealthCare,Health Care,-0.023279460030326302,0.0,0.009765819476853135
DXCM,Dexcom,Health Care,0.0017964110462540504,0.0,-0.012923132720661954
EL,Estée Lauder Companies (The),Consumer Staples,-0.03516606759571942,0.0,-0.0054378086397385336
UBER,Uber,Industrials,-0.008683158854568973,0.0,0.16556664497405874
TXT,Textron,Industrials,-0.027309915582825774,0.0,-0.0011786582886965692
ULTA,Ulta Beauty,Consumer Discretionary,-0.04109576111278529,0.0,-0.0005196089050336292
DE,Deere & Company,Industrials,-0.025509915832366684,0.0,0.012392434598073411
DRI,Darden Restaurants,Consumer Discretionary,-0.01970253362018072,0.0,0.022891335964911823
GEN,Gen Digital,Information Technology,-0.021290264160203697,0.0,0.004456156706435212
CSCO,Cisco,Information Technology,-0.04201924939918785,0.0,0.02407097280116317
DIS,Walt Disney Company (The),Communication Services,-0.020186769963564395,0.0,-0.020951625423724685
COO,Cooper Companies (The),Health Care,-0.020143555019017448,0.0,0.018211806060762288
CSGP,CoStar Group,Real Estate,-0.03474026188581854,0.0,0.017047805326892373
CPRT,Copart,Industrials,-0.015585728277752463,0.0,-0.016630756472776627
CHRW,C.H. Robinson,Industrials,0.0010134347351862991,0.0,-0.001621940732867047
CASY,Casey's,Consumer Staples,-0.0001612497253698428,0.0,0.009767359869708867
CMG,Chipotle Mexican Grill,Consumer Discretionary,-0.007446323469122262,0.0,0.040193192075227153
BA,Boeing,Industrials,-0.017330828491757343,0.0,0.010955729535851451
AKAM,Akamai Technologies,Information Technology,-0.03486470951942768,0.0,0.002733885467169534
VTRS,Viatris,Health Care,-0.02646326622205027,0.0,0.04565453926124508
WAT,Waters Corporation,Health Care,-0.04991478450603022,0.0,0.013622120067062971
WBD,Warner Bros. Discovery,Communication Services,-0.04830664599516987,0.0,-0.11556470307204793
AAPL,Apple Inc.,Information Technology,-0.04936563793364337,0.0,0.019121189516644568
A,Agilent Technologies,Health Care,-0.03171185707234833,0.0,0.015177637349670241
ZTS,Zoetis,Health Care,-0.03247228255293192,0.0,0.07427954537598454
